timestamp,DA_Price,actual_load,forecast_load,solar_generation,wind_on_generation,wind_off_generation,fossil_hard_coal_generation,fossil_gas_generation
2024-08-06 22,118.03,53149.43,50141.82,0.0,507.97,4828.61,2946.37,29500.09
2024-08-06 23,99.22,49989.95,48722.38,0.0,555.4200000000001,3492.0299999999997,2555.44,28586.15
2024-08-07 00,90.1,47139.89,46659.0,0.0,737.81,2871.5,2362.3,26481.49
2024-08-07 01,84.12,45393.9,44772.23,0.0,832.94,1490.01,1809.37,23411.739999999998
2024-08-07 02,79.1,44415.38,43491.23,0.0,986.26,1360.81,1995.73,22134.14
2024-08-07 03,84.47,43733.07,42876.25,0.0,880.8,1954.41,2264.83,22455.16
2024-08-07 04,87.7,43410.7,42907.41,0.0,1094.34,721.5,2701.12,23443.52
2024-08-07 05,104.36,44255.53,43130.71,0.07,1035.68,928.44,3036.23,26005.52
2024-08-07 06,126.07,46630.86,43713.02,24.71,687.6,1378.82,3060.37,27982.29
2024-08-07 07,128.32,49470.1,44184.97,154.92000000000002,638.9100000000001,2115.66,3064.5,27961.99
2024-08-07 08,108.15,51786.42,43483.09,220.57999999999998,673.74,2109.85,3082.04,25583.29
2024-08-07 09,87.84,53363.4,40845.61,414.53,934.05,1899.54,3087.9,13128.420000000002
2024-08-07 10,72.05,53472.93,37205.39,587.06,894.62,1680.27,2593.94,8989.7
2024-08-07 11,61.48,53354.96,36591.1,578.04,1037.66,1500.82,3038.8,11379.64
2024-08-07 12,36.88,52673.990000000005,41400.36,490.79999999999995,1492.77,1660.85,2373.83,7562.84
2024-08-07 13,-2.88,51984.67,31641.21,537.56,2126.7799999999997,2384.29,1975.83,5355.9400000000005
2024-08-07 14,-10.06,51488.53,31548.04,810.97,2525.41,3079.37,1664.27,5116.68
2024-08-07 15,-10.06,51133.29,31888.43,727.81,2961.79,3818.81,1250.03,4641.31
2024-08-07 16,0.0,50901.28,32984.01,753.88,3331.42,5480.26,1214.6399999999999,4638.2
2024-08-07 17,55.0,51843.49,36059.009999999995,738.97,3283.15,7950.4400000000005,1731.24,6084.1
2024-08-07 18,105.0,51371.12,39826.0,601.04,2973.07,8917.91,2367.91,13987.28
2024-08-07 19,97.94,51624.17,43835.09,296.99,2466.52,9882.36,2889.89,23950.09
2024-08-07 20,125.93,52415.47,46916.15,59.82,1914.02,8964.67,3047.23,26555.13
2024-08-07 21,134.25,53127.05,48987.62,0.73,1845.35,8344.69,3084.87,26530.25
2024-08-07 22,112.74,51594.53,49135.69,0.0,1972.91,7552.5,3056.1400000000003,25792.82
2024-08-07 23,102.78,48540.11,46951.24,0.0,1717.65,6513.48,3058.44,24822.53
2024-08-08 00,96.63,45938.89,44551.29,0.0,1735.26,5374.77,3075.33,25164.58
2024-08-08 01,88.79,44138.07,42774.87,0.0,2004.3999999999999,4232.360000000001,3077.31,25451.0
2024-08-08 02,88.52,43355.869999999995,41338.8,0.0,2068.61,3366.76,3076.7000000000003,24715.52
2024-08-08 03,88.06,42900.380000000005,40457.56,0.0,2325.45,4004.42,3085.39,23989.85
2024-08-08 04,88.41,42699.14,40210.18,0.0,2391.39,4657.09,3061.13,23603.370000000003
2024-08-08 05,96.11,43340.99,40425.99,0.0,2339.02,3899.24,2882.07,25581.3
2024-08-08 06,110.91,45445.87,40672.240000000005,10.89,2031.24,3461.01,3057.0299999999997,26502.11
2024-08-08 07,124.95,47442.08,41994.270000000004,114.19,1755.5700000000002,2386.4,3065.2,26354.559999999998
2024-08-08 08,117.76,49261.65,43630.92,379.3,1435.44,1602.8899999999999,2742.17,24057.27
2024-08-08 09,106.84,50027.46,42981.0,841.6800000000001,1137.49,1150.34,2841.4700000000003,17990.26
2024-08-08 10,86.1,50652.82,42300.36,1066.12,1436.72,1649.4,2356.0,8577.710000000001
2024-08-08 11,71.6,51039.53,41476.16,867.69,1722.1,2779.61,1780.96,7671.6900000000005
2024-08-08 12,50.26,50994.58,39353.509999999995,919.0,1695.6599999999999,2999.0299999999997,1347.69,5065.25
2024-08-08 13,40.49,51134.32,38856.26,920.04,1956.69,3170.66,1539.3,4872.05
2024-08-08 14,29.99,50901.28,39592.67,982.06,1816.9,3627.9700000000003,1220.9,4442.87
2024-08-08 15,38.21,50779.41,40335.22,1061.3400000000001,1662.63,4623.18,1144.9099999999999,4341.91
2024-08-08 16,57.45,50963.75,43171.58,1187.28,2037.1100000000001,4506.62,1168.0,4437.37
2024-08-08 17,80.22,51820.68,45897.479999999996,887.61,2058.7,4250.76,1618.9,8032.57
2024-08-08 18,101.77,51759.19,47406.7,481.57000000000005,2212.85,5736.29,2641.0299999999997,18392.23
2024-08-08 19,100.0,52229.24,48177.99,245.51999999999998,1691.83,9038.76,3042.53,25241.66
2024-08-08 20,138.77,53388.38,49083.369999999995,57.910000000000004,1724.7,10786.720000000001,3075.71,27860.07
2024-08-08 21,135.0,54231.93,49321.4,0.23,2549.82,13094.630000000001,3070.66,27136.14
2024-08-08 22,102.0,52523.28,49052.78,0.0,3451.4399999999996,15732.630000000001,3061.58,25204.95
2024-08-08 23,93.56,50105.09,47572.630000000005,0.0,4834.93,16230.87,3025.03,20184.21
2024-08-09 00,98.12,47724.71,45872.09,0.0,5175.74,15878.2,2964.4,11153.89
2024-08-09 01,73.76,46373.99,43824.85,0.0,6522.23,16485.21,2006.47,3888.97
2024-08-09 02,51.88,45146.29,43592.01,0.0,6729.26,16701.17,1071.24,3329.8
2024-08-09 03,36.28,44895.399999999994,43389.84,0.0,7056.85,16511.84,1.0,3407.4
2024-08-09 04,52.8,44721.78,43103.74,0.0,7121.62,16470.379999999997,0.0,3283.98
2024-08-09 05,33.49,46095.39,43202.33,0.0,7530.12,16549.06,0.0,3198.5499999999997
2024-08-09 06,79.35,48488.91,44318.46,5.83,7847.38,16209.630000000001,0.0,2982.4700000000003
2024-08-09 07,82.72,51717.66,44911.75,53.08,7605.39,16679.38,0.0,3099.2799999999997
2024-08-09 08,52.48,55200.99,44469.69,75.44,7413.63,16056.49,0.0,3040.29
2024-08-09 09,30.97,56767.17,40524.28,118.63,7315.78,15873.68,0.0,3115.9900000000002
2024-08-09 10,8.53,56514.6,36566.270000000004,298.82,7245.48,16192.560000000001,0.0,3224.67
2024-08-09 11,0.21,55904.59,32651.25,336.39,6902.91,15339.68,0.0,3401.77
2024-08-09 12,-0.48,54457.41,30010.21,505.1,6338.39,11811.32,0.0,3041.96
2024-08-09 13,-0.89,53316.119999999995,28144.57,357.99,6214.29,9316.98,0.0,2960.7
2024-08-09 14,-3.0,52286.899999999994,27051.39,424.37,6029.27,7945.93,0.0,2980.29
2024-08-09 15,-10.0,51357.92,27084.05,400.93,5728.09,5627.84,0.0,3130.65
2024-08-09 16,-8.88,50940.95,29650.32,475.63,4959.27,3429.7200000000003,0.0,3092.56
2024-08-09 17,-0.9,51688.06,34893.08,439.64,4109.11,3525.5699999999997,0.0,4014.48
2024-08-09 18,40.2,51572.59,40403.65,510.99,3041.76,5028.74,0.0,5221.41
2024-08-09 19,83.83,51583.74,44725.94,245.14,2079.5299999999997,4485.51,0.0,9319.689999999999
2024-08-09 20,127.01,51854.82,47159.46,60.12,1267.29,4102.38,0.0,16351.34
2024-08-09 21,132.32,51953.33,48889.64,0.87,1054.49,3836.4,0.0,16013.66
2024-08-09 22,119.9,50384.37,49358.35,0.0,1140.7,3205.82,0.0,15089.369999999999
2024-08-09 23,116.0,48280.35,48214.42,0.0,1358.06,3948.01,0.0,13893.5
2024-08-10 00,87.5,45948.729999999996,46861.67,0.0,1674.69,4573.22,0.0,11803.16
2024-08-10 01,96.63,43809.04,45148.26,0.0,1953.1399999999999,4837.58,0.0,10972.67
2024-08-10 02,91.93,42510.92,43315.14,0.0,1912.41,4293.87,0.0,9669.02
2024-08-10 03,89.07,41891.630000000005,41903.57,0.0,1961.54,5248.030000000001,0.0,8940.71
2024-08-10 04,86.4,41414.35,41222.28,0.0,1982.33,6594.78,0.0,8825.94
2024-08-10 05,88.92,41508.87,40862.119999999995,0.0,2117.7,5673.35,0.0,8904.84
2024-08-10 06,97.93,41537.25,40009.71,24.46,2252.23,4163.55,0.0,8545.49
2024-08-10 07,77.13,41192.53,38491.96,130.16,1889.96,2892.48,0.0,5886.8
2024-08-10 08,31.95,42391.55,35852.45,322.6,1657.35,2951.77,0.0,5213.67
2024-08-10 09,0.2,44282.88,33394.08,632.89,1750.17,2642.66,0.0,4396.79
2024-08-10 10,-3.0,44366.78,31287.43,701.16,1845.24,2108.76,0.0,3942.2
2024-08-10 11,-12.2,44983.74,29791.09,592.73,2194.5299999999997,2616.2,0.0,3500.63
2024-08-10 12,-22.49,45383.69,29549.6,489.24,2264.43,2815.88,0.0,3558.35
2024-08-10 13,-47.56,45507.64,30103.809999999998,554.76,2234.26,2522.27,0.0,3334.3199999999997
2024-08-10 14,-52.04,45486.75,30823.760000000002,572.39,2087.32,2237.99,0.0,3216.42
2024-08-10 15,-30.0,44565.770000000004,31569.91,521.23,2481.51,3740.56,0.0,3409.23
2024-08-10 16,-10.08,45066.71,33943.25,437.1,3002.41,6036.53,0.0,3634.71
2024-08-10 17,-1.3,46897.33,36662.41,359.23,3467.72,6024.0599999999995,0.0,4013.77
2024-08-10 18,48.77,47986.84,39325.9,287.39,2820.29,7465.05,0.44,6543.69
2024-08-10 19,107.98,48536.880000000005,41143.770000000004,119.53999999999999,2189.81,6219.32,0.0,14203.699999999999
2024-08-10 20,128.49,49757.06,42398.18,25.880000000000003,1892.06,5115.87,0.0,21639.199999999997
2024-08-10 21,136.91,49867.46,43826.24,0.05,1431.46,3484.38,0.0,23911.86
2024-08-10 22,119.9,48715.35,44034.3,0.0,781.58,2786.11,0.0,24232.22
2024-08-10 23,107.95,46745.78,43512.94,0.0,596.96,1955.01,0.0,21981.11
2024-08-11 00,109.41,44682.62,41985.229999999996,0.0,590.02,1434.38,0.0,19621.39
2024-08-11 01,107.81,43017.94,39656.58,0.0,482.18,1033.4,0.0,18594.59
2024-08-11 02,105.29,41908.71,38347.21,0.0,390.02,778.6800000000001,0.0,18280.81
2024-08-11 03,101.46,41291.06,36572.72,0.0,337.78,392.94,0.0,16895.71
2024-08-11 04,105.49,40877.91,35886.53,0.0,265.26,132.43,0.0,16697.65
2024-08-11 05,117.98,40605.64,35544.08,0.0,190.28,36.8,0.0,14781.27
2024-08-11 06,114.34,40154.53,34504.619999999995,17.08,161.07999999999998,21.6,0.0,13205.64
2024-08-11 07,84.0,39673.86,34807.03,167.43,189.10999999999999,3.81,0.0,8451.710000000001
2024-08-11 08,27.98,40767.28,35639.96,438.88,251.01999999999998,26.91,0.0,5537.1900000000005
2024-08-11 09,0.0,42089.31,37368.47,759.1600000000001,330.06,36.64,0.0,4767.61
2024-08-11 10,-5.01,42671.44,38548.91,467.39,403.12,21.07,0.0,4670.01
2024-08-11 11,-14.99,43576.45,38913.32,534.12,450.64,23.35,0.0,4392.07
2024-08-11 12,-32.93,44269.13,39522.17,530.47,466.53999999999996,7.05,0.0,4244.02
2024-08-11 13,-59.97,44491.79,39683.35,563.1,488.47,0.07,0.0,4380.17
2024-08-11 14,-50.1,44251.45,39126.36,561.2,474.97,13.440000000000001,0.0,4282.92
2024-08-11 15,-31.4,43912.2,38939.340000000004,569.87,531.66,191.95,0.0,4429.18
2024-08-11 16,-5.24,44876.91,38859.39,843.38,616.44,596.84,0.0,4506.860000000001
2024-08-11 17,0.66,46640.98,40302.28,873.97,806.8299999999999,1340.29,0.0,5286.86
2024-08-11 18,90.02,47459.020000000004,41418.51,595.72,1112.74,4136.610000000001,0.0,10090.01
2024-08-11 19,132.0,48631.74,43273.34,259.37,1320.35,5846.389999999999,0.04,19028.41
2024-08-11 20,138.93,50719.83,45131.86,51.010000000000005,1891.5900000000001,6999.37,219.72000000000003,23026.28
2024-08-11 21,127.68,51889.5,45899.770000000004,0.53,2841.3,7534.37,770.52,23888.5
2024-08-11 22,109.99,50916.22,45966.59,0.0,3417.8199999999997,8248.5,1462.12,21923.489999999998
2024-08-11 23,97.28,48736.22,44121.520000000004,0.0,3728.85,9106.8,1787.56,16205.76
2024-08-12 00,104.38,46115.26,44101.05,0.0,3829.55,8881.74,1769.68,11581.34
2024-08-12 01,91.84,44202.77,42857.91,0.0,3718.76,8145.62,2105.13,7646.7
2024-08-12 02,85.3,43155.97,41834.59,0.0,3537.42,8019.2,2426.25,6289.73
2024-08-12 03,85.5,42622.05,41013.14,0.0,3526.1,8051.22,2592.9700000000003,6380.12
2024-08-12 04,86.31,42522.42,40827.93,0.0,3475.34,8526.08,2852.4700000000003,6742.07
2024-08-12 05,86.41,43858.78,40688.99,0.0,3447.41,9151.46,3037.91,6680.26
2024-08-12 06,112.64,46254.54,41482.119999999995,22.740000000000002,3431.45,9243.720000000001,3149.48,7649.889999999999
2024-08-12 07,119.68,48570.58,41895.57,164.12,3191.16,9241.58,3056.29,7748.16
2024-08-12 08,99.39,50429.729999999996,41004.270000000004,506.90999999999997,2547.1,7070.0,1594.44,7296.8
2024-08-12 09,63.7,51592.35,37695.86,890.47,1708.63,5328.72,1140.8400000000001,5708.46
2024-08-12 10,40.12,52212.479999999996,33068.79,1208.03,1576.57,5487.79,745.3199999999999,4936.88
2024-08-12 11,16.04,52788.63,30350.14,1446.92,1884.2,5238.77,687.76,4908.41
2024-08-12 12,0.9,53115.59,27647.31,1563.1799999999998,2373.95,4818.46,687.64,4830.34
2024-08-12 13,-3.0,53569.72,26683.35,1593.16,2235.45,4336.93,703.3199999999999,4836.349999999999
2024-08-12 14,-10.06,53785.41,26428.28,1562.96,2140.06,4193.4800000000005,1310.07,4880.59
2024-08-12 15,10.0,53527.520000000004,26948.14,1446.35,2384.8,4238.0,1857.13,5042.05
2024-08-12 16,48.04,53634.91,29328.559999999998,1251.1,2186.58,4031.7799999999997,1902.55,6374.34
2024-08-12 17,88.65,55104.74,34614.270000000004,953.3499999999999,1966.89,3432.79,2642.8,10532.99
2024-08-12 18,121.23,55320.58,39554.03,580.14,1736.49,4079.5,1756.71,19798.36
2024-08-12 19,198.98,56519.01,45855.880000000005,240.82999999999998,1607.02,4857.22,1899.3400000000001,26144.38
2024-08-12 20,219.99,58612.75,50319.94,43.49,1799.0,5033.4,2959.43,26747.190000000002
2024-08-12 21,128.92,58984.28,52369.520000000004,0.12,2608.2,5421.07,3056.17,26336.989999999998
2024-08-12 22,106.55,56877.92,52114.46,0.0,3145.82,5261.9400000000005,2818.0,24885.879999999997
2024-08-12 23,99.99,53405.6,50228.06,0.0,3365.75,4825.639999999999,1771.54,20135.71
2024-08-13 00,99.38,50340.76,47095.11,0.0,3512.87,4352.29,1533.77,14965.15
2024-08-13 01,87.72,48404.96,45193.34,0.0,3408.44,4691.17,1986.73,11152.349999999999
2024-08-13 02,85.59,46999.49,44021.75,0.0,2607.43,4688.610000000001,2096.97,12181.69
2024-08-13 03,87.2,46070.04,43091.78,0.0,1824.42,3759.91,2354.6,11680.1
2024-08-13 04,89.0,45826.990000000005,42546.64,0.0,1414.33,3440.87,2392.4300000000003,13486.36
2024-08-13 05,99.36,46729.38,43011.68,0.0,932.73,2781.77,2824.31,16954.27
2024-08-13 06,124.21,49376.58,43599.05,25.46,683.95,2810.34,3079.54,18638.02
2024-08-13 07,132.32,52085.12,43496.78,191.89,661.34,3547.8199999999997,3049.16,18198.63
2024-08-13 08,117.89,54671.659999999996,41423.43,398.11,835.55,3009.2,3259.06,16150.18
2024-08-13 09,100.1,55397.95,36520.49,584.66,894.53,1935.0500000000002,3253.69,11129.81
2024-08-13 10,73.98,55756.36,31268.87,989.78,993.97,1106.74,2970.48,7417.7300000000005
2024-08-13 11,56.03,56310.82,26989.96,1071.69,761.67,509.74,2356.94,6013.41
2024-08-13 12,43.01,56037.11,24620.98,1296.1,648.19,553.53,1864.22,5252.9400000000005
2024-08-13 13,40.5,56345.2,24708.48,1391.78,664.22,577.87,1774.71,5054.5199999999995
2024-08-13 14,48.0,55795.71,25769.18,1307.47,792.3199999999999,1060.56,1819.29,5175.5
2024-08-13 15,64.16,55496.72,27975.92,1278.15,792.35,1466.95,1872.51,5357.06
2024-08-13 16,85.1,55759.55,31634.92,1086.57,1688.84,1161.08,2124.9900000000002,7307.4
2024-08-13 17,102.93,56488.91,36340.58,769.72,846.5799999999999,1183.99,2194.2,15289.77
2024-08-13 18,118.3,56692.25,42031.38,516.76,1229.22,1011.8,2823.37,23820.16
2024-08-13 19,189.46,56949.98,47844.759999999995,186.78,1038.92,1439.51,3492.88,24792.72
2024-08-13 20,192.84,57685.54,50409.61,77.73,803.6800000000001,1533.3000000000002,3692.7200000000003,26885.25
2024-08-13 21,126.69,57734.19,51822.49,0.59,916.14,1338.95,3552.66,26804.69
2024-08-13 22,112.0,55247.78,51285.54,0.0,1049.5900000000001,1638.8400000000001,3149.86,24416.71
2024-08-13 23,104.92,52408.04,49088.119999999995,0.0,875.75,2479.58,2311.98,18875.48
2024-08-14 00,87.88,49424.59,46693.85,0.0,984.59,2352.93,2180.3199999999997,14473.34
2024-08-14 01,89.9,47331.84,44554.95,0.0,857.56,1462.25,2803.1,12973.84
2024-08-14 02,86.6,46073.15,43482.06,0.0,398.9,859.33,3323.21,11775.48
2024-08-14 03,90.3,45352.04,42941.01,0.0,323.43,303.21,3310.5299999999997,15006.84
2024-08-14 04,90.42,45155.42,42209.16,0.0,328.24,358.35,3622.8,15560.7
2024-08-14 05,103.11,45939.520000000004,42042.12,0.0,379.56,296.57,4744.77,17719.059999999998
2024-08-14 06,124.38,48530.91,43185.25,13.77,424.38,899.01,5247.4400000000005,18658.73
2024-08-14 07,132.43,51367.36,44634.78,128.39,468.84999999999997,1082.1,5398.36,19217.02
2024-08-14 08,122.61,54332.81,45385.68,273.03,479.18,1137.79,5063.63,17134.1
2024-08-14 09,113.29,54708.61,43754.4,621.91,751.49,1008.96,4480.92,14178.97
2024-08-14 10,100.0,55121.83,41279.89,1043.05,1006.53,528.37,3649.81,10149.86
2024-08-14 11,94.3,55604.55,37972.31,1186.6100000000001,749.83,296.63,3120.03,9216.380000000001
2024-08-14 12,83.04,56339.8,35613.39,1048.75,675.0500000000001,286.23,3233.98,8748.63
2024-08-14 13,77.0,57007.899999999994,33309.79,750.16,586.84,561.6800000000001,3152.38,9685.33
2024-08-14 14,74.74,57294.34,32062.43,336.82,487.14,732.22,2679.09,10700.939999999999
2024-08-14 15,79.32,57907.41,30883.15,320.09000000000003,570.6800000000001,872.44,3452.14,10931.55
2024-08-14 16,91.02,57391.59,31584.420000000002,228.38,633.15,715.65,4183.9400000000005,13246.08
2024-08-14 17,100.8,57711.81,34574.74,200.63,601.05,465.88,5516.32,19070.05
2024-08-14 18,111.48,55958.83,38197.850000000006,125.19,602.86,410.82,5772.4,25880.739999999998
2024-08-14 19,155.0,55437.03,42879.340000000004,54.019999999999996,612.73,256.05,5788.71,27967.37
2024-08-14 20,205.38,55227.04,46659.42,20.42,589.85,347.72,5714.21,28320.89
2024-08-14 21,143.89,55179.43,48078.75,0.27,420.63,213.76,5644.7,28624.84
2024-08-14 22,118.65,53194.78,48263.16,0.0,426.99,141.15,5603.87,27002.16
2024-08-14 23,108.0,50600.270000000004,46674.44,0.0,443.38,69.47,5477.97,22722.75
2024-08-15 00,104.5,47813.69,44871.619999999995,0.0,504.34,110.49,5232.360000000001,18911.06
2024-08-15 01,102.71,45826.03,43021.380000000005,0.0,407.47,76.69,5007.08,14794.58
2024-08-15 02,98.37,44834.2,42237.770000000004,0.0,451.86,30.53,5108.33,13903.970000000001
2024-08-15 03,89.37,44292.85,41950.47,0.0,655.48,45.97,5129.96,13252.76
2024-08-15 04,90.0,43916.869999999995,41812.3,0.0,442.13,271.09000000000003,5118.01,13707.22
2024-08-15 05,102.05,44752.380000000005,42772.479999999996,0.0,403.28,612.71,5120.46,14493.99
2024-08-15 06,112.16,47154.229999999996,43689.92,12.52,460.67,536.5799999999999,5103.16,15284.369999999999
2024-08-15 07,112.66,50033.880000000005,44569.81,101.97,768.31,2072.28,4676.5599999999995,14644.95
2024-08-15 08,104.84,52079.1,43662.54,265.58,856.69,2431.75,3393.7,12472.61
2024-08-15 09,80.11,53176.01,39929.39,485.27,1181.6399999999999,4057.73,2256.14,8484.82
2024-08-15 10,52.59,53332.29,37004.71,708.1700000000001,1496.07,5579.03,1888.17,5687.78
2024-08-15 11,18.31,53809.38,35157.79,940.6500000000001,1646.6,7489.18,1814.42,5392.5599999999995
2024-08-15 12,9.91,54357.67,33342.19,1179.71,2246.5699999999997,8026.45,1811.35,4595.85
2024-08-15 13,-0.14,54798.35,34136.270000000004,1321.1100000000001,3122.56,8656.61,1810.42,4622.27
2024-08-15 14,-0.2,54293.79,34547.58,1304.04,4376.96,11599.380000000001,1818.08,4597.17
2024-08-15 15,-3.0,54231.32,34129.57,1061.14,4926.389999999999,11761.15,1744.76,4559.24
2024-08-15 16,-10.05,54131.9,35764.600000000006,911.85,4694.43,9428.900000000001,1737.6599999999999,4716.04
2024-08-15 17,29.9,55135.19,39548.14,609.26,5340.139999999999,13675.78,1760.08,4775.99
2024-08-15 18,100.59,54585.31,43323.04,498.95,5174.73,15201.62,2386.22,8606.46
2024-08-15 19,109.4,55017.08,46702.130000000005,193.5,4836.17,15665.24,3161.81,13711.24
2024-08-15 20,126.95,56430.3,49884.74,36.75,4182.79,16315.74,4027.9,16048.94
2024-08-15 21,121.47,56641.39,50561.4,0.0,5112.66,16350.130000000001,4984.88,14558.7
2024-08-15 22,111.4,54076.67,49775.0,0.0,5477.0,16376.960000000001,4792.860000000001,14417.99
2024-08-15 23,93.54,51250.75,46879.17,0.0,5504.03,16381.74,4027.9300000000003,11343.36
2024-08-16 00,84.0,48560.94,44673.52,0.0,5383.29,16167.98,3339.21,8473.0
2024-08-16 01,73.11,46783.45,43316.45,0.0,4928.049999999999,15725.39,2453.21,6420.68
2024-08-16 02,83.45,45503.880000000005,42142.729999999996,0.0,4439.67,15062.86,1923.29,7112.28
2024-08-16 03,82.1,44846.01,41444.880000000005,0.0,3983.42,13859.1,2370.33,6403.29
2024-08-16 04,84.22,44760.49,41223.34,0.0,4032.33,13855.21,3039.72,6747.639999999999
2024-08-16 05,89.03,45613.01,41606.86,0.0,3998.5,12156.27,4543.88,9610.310000000001
2024-08-16 06,120.42,47998.58,42677.63,3.01,4183.05,6709.87,5694.78,13589.24
2024-08-16 07,126.53,51348.09,43419.33,27.75,3471.19,3529.49,5039.78,14109.24
2024-08-16 08,120.0,55178.1,43212.18,76.92,2461.83,2329.88,4992.74,12507.83
2024-08-16 09,110.01,56447.68,42094.22,168.92000000000002,2234.3999999999996,1642.3,4909.04,11819.75
2024-08-16 10,100.0,56283.49,39137.91,262.46,1629.98,1132.87,4706.02,9182.29
2024-08-16 11,89.6,55796.37,37381.34,260.26,1146.02,1309.94,3730.54,6043.57
2024-08-16 12,74.39,55491.15,34790.600000000006,709.34,1113.22,1817.8200000000002,2409.21,4668.49
2024-08-16 13,53.5,55405.16,32769.19,789.87,1043.07,2614.45,1740.3,5005.92
2024-08-16 14,47.71,54758.17,30505.1,603.59,1086.88,1845.13,686.04,4649.280000000001
2024-08-16 15,54.25,53671.03,28981.809999999998,592.08,903.16,823.19,682.44,5546.82
2024-08-16 16,78.49,53782.73,30141.41,586.59,529.44,492.64,883.72,6512.219999999999
2024-08-16 17,96.97,55128.53,34459.02,294.21,487.99,537.1,1800.4,14537.25
2024-08-16 18,125.76,54847.94,39466.06,219.38,756.79,228.07,2037.48,24674.77
2024-08-16 19,208.73,54243.7,44182.46,72.75,646.73,125.31,2544.8,28306.27
2024-08-16 20,219.25,53743.21,48051.06,10.76,517.48,90.15,2699.28,28363.88
2024-08-16 21,160.79,53035.159999999996,49515.770000000004,0.01,401.0,14.52,3081.48,28461.53
2024-08-16 22,131.75,50743.14,48960.75,0.0,347.53,6.18,3946.34,28286.25
2024-08-16 23,116.18,48381.81,47689.850000000006,0.0,318.4,8.03,4000.58,28215.879999999997
2024-08-17 00,107.1,46035.76,46744.770000000004,0.0,330.05,27.479999999999997,4088.7,27347.73
2024-08-17 01,105.74,44287.5,45120.02,0.0,335.8,32.68,4265.46,21858.879999999997
2024-08-17 02,100.81,43098.06,43399.83,0.0,339.57,49.2,5362.91,18266.82
2024-08-17 03,98.0,42476.97,42700.51,0.0,359.89,75.6,5749.31,16948.79
2024-08-17 04,103.02,42195.0,42243.1,0.0,356.75,97.6,5796.29,16926.25
2024-08-17 05,103.29,42286.21,42008.18,0.0,389.96,63.599999999999994,5784.17,16972.5
2024-08-17 06,100.83,42776.6,41504.43,14.61,441.90999999999997,50.0,5765.93,16316.0
2024-08-17 07,98.23,42667.04,39297.92,111.75,446.36,10.06,5633.46,14831.63
2024-08-17 08,99.75,43340.29,35931.3,364.65999999999997,471.01,2.74,4515.58,10640.09
2024-08-17 09,81.67,44460.01,33316.02,627.51,511.37,27.67,2293.33,6077.8099999999995
2024-08-17 10,68.99,45106.46,30260.14,946.58,629.45,92.63,1617.12,4726.37
2024-08-17 11,48.0,45095.65,27679.1,1099.71,663.1,116.02,1569.3200000000002,4514.98
2024-08-17 12,33.0,45163.03,25951.12,1439.29,635.12,140.14,1579.3400000000001,4340.33
2024-08-17 13,27.1,45493.21,24949.46,1478.54,617.7,129.11,1573.4099999999999,4104.19
2024-08-17 14,19.28,45131.04,24547.45,1436.2,625.06,95.94,1576.3899999999999,3946.09
