"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"24/12/2024 19:30 - 24/12/2024 19:45","BZN|NL","14903.60","15233.38"
"24/12/2024 19:45 - 24/12/2024 20:00","BZN|NL","14749.14","15169.06"
"24/12/2024 20:00 - 24/12/2024 20:15","BZN|NL","14514.77","15132.90"
"24/12/2024 20:15 - 24/12/2024 20:30","BZN|NL","14264.45","15090.81"
"24/12/2024 20:30 - 24/12/2024 20:45","BZN|NL","14121.15","14947.43"
"24/12/2024 20:45 - 24/12/2024 21:00","BZN|NL","13957.16","14812.78"
"24/12/2024 21:00 - 24/12/2024 21:15","BZN|NL","13736.73","14712.23"
"24/12/2024 21:15 - 24/12/2024 21:30","BZN|NL","13516.63","14624.00"
"24/12/2024 21:30 - 24/12/2024 21:45","BZN|NL","13352.37","14412.09"
"24/12/2024 21:45 - 24/12/2024 22:00","BZN|NL","13195.55","14225.40"
"24/12/2024 22:00 - 24/12/2024 22:15","BZN|NL","12997.65","13994.70"
"24/12/2024 22:15 - 24/12/2024 22:30","BZN|NL","12880.82","13783.78"
"24/12/2024 22:30 - 24/12/2024 22:45","BZN|NL","12671.04","13534.28"
"24/12/2024 22:45 - 24/12/2024 23:00","BZN|NL","12582.32","13387.21"
"24/12/2024 23:00 - 24/12/2024 23:15","BZN|NL","12454.38","13241.71"
"24/12/2024 23:15 - 24/12/2024 23:30","BZN|NL","12321.25","13012.92"
"24/12/2024 23:30 - 24/12/2024 23:45","BZN|NL","12202.13","12791.61"
"24/12/2024 23:45 - 25/12/2024 00:00","BZN|NL","11989.50","12594.25"
"25/12/2024 00:00 - 25/12/2024 00:15","BZN|NL","11881.01","12498.77"
"25/12/2024 00:15 - 25/12/2024 00:30","BZN|NL","11786.68","12424.17"
"25/12/2024 00:30 - 25/12/2024 00:45","BZN|NL","11634.15","12266.76"
"25/12/2024 00:45 - 25/12/2024 01:00","BZN|NL","11530.32","12144.44"
"25/12/2024 01:00 - 25/12/2024 01:15","BZN|NL","11365.49","12070.83"
"25/12/2024 01:15 - 25/12/2024 01:30","BZN|NL","11214.23","11959.17"
"25/12/2024 01:30 - 25/12/2024 01:45","BZN|NL","11110.17","11880.26"
"25/12/2024 01:45 - 25/12/2024 02:00","BZN|NL","10972.80","11835.87"
"25/12/2024 02:00 - 25/12/2024 02:15","BZN|NL","10888.85","11796.44"
"25/12/2024 02:15 - 25/12/2024 02:30","BZN|NL","10851.62","11724.96"
"25/12/2024 02:30 - 25/12/2024 02:45","BZN|NL","10750.25","11683.95"
"25/12/2024 02:45 - 25/12/2024 03:00","BZN|NL","10684.49","11663.81"
"25/12/2024 03:00 - 25/12/2024 03:15","BZN|NL","10672.52","11642.57"
"25/12/2024 03:15 - 25/12/2024 03:30","BZN|NL","10623.28","11611.51"
"25/12/2024 03:30 - 25/12/2024 03:45","BZN|NL","10559.98","11536.50"
"25/12/2024 03:45 - 25/12/2024 04:00","BZN|NL","10515.22","11537.03"
"25/12/2024 04:00 - 25/12/2024 04:15","BZN|NL","10529.60","11566.06"
"25/12/2024 04:15 - 25/12/2024 04:30","BZN|NL","10466.55","11626.99"
"25/12/2024 04:30 - 25/12/2024 04:45","BZN|NL","10481.46","11610.26"
"25/12/2024 04:45 - 25/12/2024 05:00","BZN|NL","10452.88","11619.10"
"25/12/2024 05:00 - 25/12/2024 05:15","BZN|NL","10509.35","11653.16"
"25/12/2024 05:15 - 25/12/2024 05:30","BZN|NL","10585.34","11777.17"
"25/12/2024 05:30 - 25/12/2024 05:45","BZN|NL","10640.04","11890.40"
"25/12/2024 05:45 - 25/12/2024 06:00","BZN|NL","10753.59","12033.78"
"25/12/2024 06:00 - 25/12/2024 06:15","BZN|NL","10834.55","12271.53"
"25/12/2024 06:15 - 25/12/2024 06:30","BZN|NL","10844.87","12741.76"
"25/12/2024 06:30 - 25/12/2024 06:45","BZN|NL","10957.25","13044.11"
"25/12/2024 06:45 - 25/12/2024 07:00","BZN|NL","11075.42","13332.26"
"25/12/2024 07:00 - 25/12/2024 07:15","BZN|NL","11252.80","13684.35"
"25/12/2024 07:15 - 25/12/2024 07:30","BZN|NL","11418.56","14234.61"
"25/12/2024 07:30 - 25/12/2024 07:45","BZN|NL","11554.27","14650.60"
"25/12/2024 07:45 - 25/12/2024 08:00","BZN|NL","11755.68","14962.00"
"25/12/2024 08:00 - 25/12/2024 08:15","BZN|NL","11966.69","15063.79"
"25/12/2024 08:15 - 25/12/2024 08:30","BZN|NL","12226.93","15271.77"
"25/12/2024 08:30 - 25/12/2024 08:45","BZN|NL","12421.46","15347.25"
"25/12/2024 08:45 - 25/12/2024 09:00","BZN|NL","12570.48","15400.13"
"25/12/2024 09:00 - 25/12/2024 09:15","BZN|NL","12874.34","15329.99"
"25/12/2024 09:15 - 25/12/2024 09:30","BZN|NL","13020.66","15381.24"
"25/12/2024 09:30 - 25/12/2024 09:45","BZN|NL","13241.84","15446.78"
"25/12/2024 09:45 - 25/12/2024 10:00","BZN|NL","13346.61","15401.24"
"25/12/2024 10:00 - 25/12/2024 10:15","BZN|NL","13426.23","15426.46"
"25/12/2024 10:15 - 25/12/2024 10:30","BZN|NL","13432.69","15438.62"
"25/12/2024 10:30 - 25/12/2024 10:45","BZN|NL","13477.64","15391.88"
"25/12/2024 10:45 - 25/12/2024 11:00","BZN|NL","13494.78","15335.33"
"25/12/2024 11:00 - 25/12/2024 11:15","BZN|NL","13525.17","15358.08"
"25/12/2024 11:15 - 25/12/2024 11:30","BZN|NL","13521.41","15264.92"
"25/12/2024 11:30 - 25/12/2024 11:45","BZN|NL","13545.82","15233.76"
"25/12/2024 11:45 - 25/12/2024 12:00","BZN|NL","13553.88","15215.85"
"25/12/2024 12:00 - 25/12/2024 12:15","BZN|NL","13624.97","15153.47"
"25/12/2024 12:15 - 25/12/2024 12:30","BZN|NL","13774.61","15110.53"
"25/12/2024 12:30 - 25/12/2024 12:45","BZN|NL","13747.11","15091.11"
"25/12/2024 12:45 - 25/12/2024 13:00","BZN|NL","13735.00","15014.47"
"25/12/2024 13:00 - 25/12/2024 13:15","BZN|NL","13736.28","15030.19"
"25/12/2024 13:15 - 25/12/2024 13:30","BZN|NL","13709.20","15084.79"
"25/12/2024 13:30 - 25/12/2024 13:45","BZN|NL","13739.24","15095.21"
"25/12/2024 13:45 - 25/12/2024 14:00","BZN|NL","13727.39","15143.00"
"25/12/2024 14:00 - 25/12/2024 14:15","BZN|NL","13713.68","15090.13"
"25/12/2024 14:15 - 25/12/2024 14:30","BZN|NL","13657.96","15157.66"
"25/12/2024 14:30 - 25/12/2024 14:45","BZN|NL","13573.89","15192.04"
"25/12/2024 14:45 - 25/12/2024 15:00","BZN|NL","13605.23","15202.72"
"25/12/2024 15:00 - 25/12/2024 15:15","BZN|NL","13584.85","15146.67"
"25/12/2024 15:15 - 25/12/2024 15:30","BZN|NL","13581.65","15198.96"
"25/12/2024 15:30 - 25/12/2024 15:45","BZN|NL","13588.83","15262.09"
"25/12/2024 15:45 - 25/12/2024 16:00","BZN|NL","13595.51","15329.73"
"25/12/2024 16:00 - 25/12/2024 16:15","BZN|NL","13601.01","15339.49"
"25/12/2024 16:15 - 25/12/2024 16:30","BZN|NL","13733.66","15372.05"
"25/12/2024 16:30 - 25/12/2024 16:45","BZN|NL","13922.56","15563.46"
"25/12/2024 16:45 - 25/12/2024 17:00","BZN|NL","14137.58","15746.03"
"25/12/2024 17:00 - 25/12/2024 17:15","BZN|NL","14241.81","15934.43"
"25/12/2024 17:15 - 25/12/2024 17:30","BZN|NL","14385.91","16095.08"
"25/12/2024 17:30 - 25/12/2024 17:45","BZN|NL","14535.34","16217.96"
"25/12/2024 17:45 - 25/12/2024 18:00","BZN|NL","14574.53","16231.53"
"25/12/2024 18:00 - 25/12/2024 18:15","BZN|NL","14400.51","16144.45"
"25/12/2024 18:15 - 25/12/2024 18:30","BZN|NL","14299.50","15882.80"
"25/12/2024 18:30 - 25/12/2024 18:45","BZN|NL","14151.90","15653.95"
"25/12/2024 18:45 - 25/12/2024 19:00","BZN|NL","14027.64","15537.34"
"25/12/2024 19:00 - 25/12/2024 19:15","BZN|NL","13860.74","15498.46"
"25/12/2024 19:15 - 25/12/2024 19:30","BZN|NL","13702.45","15395.83"
"25/12/2024 19:30 - 25/12/2024 19:45","BZN|NL","13519.62","15230.82"
"25/12/2024 19:45 - 25/12/2024 20:00","BZN|NL","13413.60","15161.59"
"25/12/2024 20:00 - 25/12/2024 20:15","BZN|NL","13286.08","15158.10"
"25/12/2024 20:15 - 25/12/2024 20:30","BZN|NL","13182.12","15125.03"
"25/12/2024 20:30 - 25/12/2024 20:45","BZN|NL","13068.63","14997.27"
"25/12/2024 20:45 - 25/12/2024 21:00","BZN|NL","12987.73","14858.83"
"25/12/2024 21:00 - 25/12/2024 21:15","BZN|NL","12864.95","14658.42"
"25/12/2024 21:15 - 25/12/2024 21:30","BZN|NL","12792.27","14558.25"
"25/12/2024 21:30 - 25/12/2024 21:45","BZN|NL","12698.55","14439.36"
"25/12/2024 21:45 - 25/12/2024 22:00","BZN|NL","12629.48","14290.05"
"25/12/2024 22:00 - 25/12/2024 22:15","BZN|NL","12493.71","14061.56"
"25/12/2024 22:15 - 25/12/2024 22:30","BZN|NL","12366.55","13851.40"
"25/12/2024 22:30 - 25/12/2024 22:45","BZN|NL","12156.29","13685.73"
"25/12/2024 22:45 - 25/12/2024 23:00","BZN|NL","12102.57","13500.25"
"25/12/2024 23:00 - 25/12/2024 23:15","BZN|NL","12004.30","13252.91"
"25/12/2024 23:15 - 25/12/2024 23:30","BZN|NL","11923.32","13022.89"
"25/12/2024 23:30 - 25/12/2024 23:45","BZN|NL","11793.51","12898.20"
"25/12/2024 23:45 - 26/12/2024 00:00","BZN|NL","11703.25","12674.65"
"26/12/2024 00:00 - 26/12/2024 00:15","BZN|NL","11642.52","12363.07"
"26/12/2024 00:15 - 26/12/2024 00:30","BZN|NL","11540.00","12239.73"
"26/12/2024 00:30 - 26/12/2024 00:45","BZN|NL","11425.62","12117.64"
"26/12/2024 00:45 - 26/12/2024 01:00","BZN|NL","11319.20","12059.27"
"26/12/2024 01:00 - 26/12/2024 01:15","BZN|NL","11175.76","11910.03"
"26/12/2024 01:15 - 26/12/2024 01:30","BZN|NL","11074.24","11841.08"
"26/12/2024 01:30 - 26/12/2024 01:45","BZN|NL","10967.66","11778.85"
"26/12/2024 01:45 - 26/12/2024 02:00","BZN|NL","10845.74","11681.01"
"26/12/2024 02:00 - 26/12/2024 02:15","BZN|NL","10799.22","11584.22"
"26/12/2024 02:15 - 26/12/2024 02:30","BZN|NL","10738.45","11591.49"
"26/12/2024 02:30 - 26/12/2024 02:45","BZN|NL","10683.80","11530.41"
"26/12/2024 02:45 - 26/12/2024 03:00","BZN|NL","10570.08","11509.74"
"26/12/2024 03:00 - 26/12/2024 03:15","BZN|NL","10536.06","11502.97"
"26/12/2024 03:15 - 26/12/2024 03:30","BZN|NL","10528.62","11445.81"
"26/12/2024 03:30 - 26/12/2024 03:45","BZN|NL","10508.25","11394.82"
"26/12/2024 03:45 - 26/12/2024 04:00","BZN|NL","10450.07","11378.63"
"26/12/2024 04:00 - 26/12/2024 04:15","BZN|NL","10434.44","11384.69"
"26/12/2024 04:15 - 26/12/2024 04:30","BZN|NL","10403.83","11480.03"
"26/12/2024 04:30 - 26/12/2024 04:45","BZN|NL","10383.59","11472.50"
"26/12/2024 04:45 - 26/12/2024 05:00","BZN|NL","10352.27","11462.26"
"26/12/2024 05:00 - 26/12/2024 05:15","BZN|NL","10436.25","11557.85"
"26/12/2024 05:15 - 26/12/2024 05:30","BZN|NL","10443.26","11747.29"
"26/12/2024 05:30 - 26/12/2024 05:45","BZN|NL","10513.36","11871.83"
"26/12/2024 05:45 - 26/12/2024 06:00","BZN|NL","10574.03","12020.44"
"26/12/2024 06:00 - 26/12/2024 06:15","BZN|NL","10746.59","12230.58"
"26/12/2024 06:15 - 26/12/2024 06:30","BZN|NL","10848.23","12655.00"
"26/12/2024 06:30 - 26/12/2024 06:45","BZN|NL","10939.06","13016.29"
"26/12/2024 06:45 - 26/12/2024 07:00","BZN|NL","11034.14","13263.88"
"26/12/2024 07:00 - 26/12/2024 07:15","BZN|NL","11293.00","13595.22"
"26/12/2024 07:15 - 26/12/2024 07:30","BZN|NL","11385.30","14241.58"
"26/12/2024 07:30 - 26/12/2024 07:45","BZN|NL","11526.22","14728.46"
"26/12/2024 07:45 - 26/12/2024 08:00","BZN|NL","11691.97","14981.90"
"26/12/2024 08:00 - 26/12/2024 08:15","BZN|NL","11963.23","15137.15"
"26/12/2024 08:15 - 26/12/2024 08:30","BZN|NL","12169.86","15532.86"
"26/12/2024 08:30 - 26/12/2024 08:45","BZN|NL","12390.31","15762.54"
"26/12/2024 08:45 - 26/12/2024 09:00","BZN|NL","12544.54","15867.27"
"26/12/2024 09:00 - 26/12/2024 09:15","BZN|NL","12800.12","15896.49"
"26/12/2024 09:15 - 26/12/2024 09:30","BZN|NL","13045.08","16000.07"
"26/12/2024 09:30 - 26/12/2024 09:45","BZN|NL","13279.19","16131.07"
"26/12/2024 09:45 - 26/12/2024 10:00","BZN|NL","13428.99","16138.97"
"26/12/2024 10:00 - 26/12/2024 10:15","BZN|NL","13595.99","16137.61"
"26/12/2024 10:15 - 26/12/2024 10:30","BZN|NL","13656.32","16158.44"
"26/12/2024 10:30 - 26/12/2024 10:45","BZN|NL","13769.55","16124.91"
"26/12/2024 10:45 - 26/12/2024 11:00","BZN|NL","13837.76","16211.55"
"26/12/2024 11:00 - 26/12/2024 11:15","BZN|NL","13880.21","16169.56"
"26/12/2024 11:15 - 26/12/2024 11:30","BZN|NL","13900.59","16148.25"
"26/12/2024 11:30 - 26/12/2024 11:45","BZN|NL","13957.43","16123.38"
"26/12/2024 11:45 - 26/12/2024 12:00","BZN|NL","14013.03","16053.11"
"26/12/2024 12:00 - 26/12/2024 12:15","BZN|NL","14031.08","15905.03"
"26/12/2024 12:15 - 26/12/2024 12:30","BZN|NL","14076.88","15864.20"
"26/12/2024 12:30 - 26/12/2024 12:45","BZN|NL","14123.42","15820.28"
"26/12/2024 12:45 - 26/12/2024 13:00","BZN|NL","14098.41","15806.86"
"26/12/2024 13:00 - 26/12/2024 13:15","BZN|NL","14078.15","15648.49"
"26/12/2024 13:15 - 26/12/2024 13:30","BZN|NL","14024.38","15188.60"
"26/12/2024 13:30 - 26/12/2024 13:45","BZN|NL","14008.71","14973.76"
"26/12/2024 13:45 - 26/12/2024 14:00","BZN|NL","14030.48","14945.89"
"26/12/2024 14:00 - 26/12/2024 14:15","BZN|NL","14034.79","14941.52"
"26/12/2024 14:15 - 26/12/2024 14:30","BZN|NL","13955.27","14953.42"
"26/12/2024 14:30 - 26/12/2024 14:45","BZN|NL","13907.35","15045.03"
"26/12/2024 14:45 - 26/12/2024 15:00","BZN|NL","13907.33","15190.42"
"26/12/2024 15:00 - 26/12/2024 15:15","BZN|NL","13881.04","15242.07"
"26/12/2024 15:15 - 26/12/2024 15:30","BZN|NL","13861.09","15369.27"
"26/12/2024 15:30 - 26/12/2024 15:45","BZN|NL","13895.84","15586.19"
"26/12/2024 15:45 - 26/12/2024 16:00","BZN|NL","13967.85","15705.04"
"26/12/2024 16:00 - 26/12/2024 16:15","BZN|NL","14063.93","15683.35"
"26/12/2024 16:15 - 26/12/2024 16:30","BZN|NL","14152.62","15699.04"
"26/12/2024 16:30 - 26/12/2024 16:45","BZN|NL","14369.35","15880.92"
"26/12/2024 16:45 - 26/12/2024 17:00","BZN|NL","14601.50","16034.17"
"26/12/2024 17:00 - 26/12/2024 17:15","BZN|NL","14694.76","16069.45"
"26/12/2024 17:15 - 26/12/2024 17:30","BZN|NL","14835.09","16120.48"
"26/12/2024 17:30 - 26/12/2024 17:45","BZN|NL","14959.28","16214.80"
"26/12/2024 17:45 - 26/12/2024 18:00","BZN|NL","15012.83","16228.71"
"26/12/2024 18:00 - 26/12/2024 18:15","BZN|NL","14893.57","16143.16"
"26/12/2024 18:15 - 26/12/2024 18:30","BZN|NL","14719.14","15861.30"
"26/12/2024 18:30 - 26/12/2024 18:45","BZN|NL","14535.94","15706.17"
"26/12/2024 18:45 - 26/12/2024 19:00","BZN|NL","14353.88","15606.52"
"26/12/2024 19:00 - 26/12/2024 19:15","BZN|NL","14180.55","15526.91"
"26/12/2024 19:15 - 26/12/2024 19:30","BZN|NL","14011.27","15381.50"
"26/12/2024 19:30 - 26/12/2024 19:45","BZN|NL","13886.97","15230.94"
"26/12/2024 19:45 - 26/12/2024 20:00","BZN|NL","13852.24","15103.07"
"26/12/2024 20:00 - 26/12/2024 20:15","BZN|NL","13741.99","14911.47"
"26/12/2024 20:15 - 26/12/2024 20:30","BZN|NL","13645.25","14659.62"
"26/12/2024 20:30 - 26/12/2024 20:45","BZN|NL","13525.17","14469.57"
"26/12/2024 20:45 - 26/12/2024 21:00","BZN|NL","13448.17","14317.58"
"26/12/2024 21:00 - 26/12/2024 21:15","BZN|NL","13308.41","14166.68"
"26/12/2024 21:15 - 26/12/2024 21:30","BZN|NL","13219.97","13951.59"
"26/12/2024 21:30 - 26/12/2024 21:45","BZN|NL","13144.95","13722.31"
"26/12/2024 21:45 - 26/12/2024 22:00","BZN|NL","13038.47","13613.43"
"26/12/2024 22:00 - 26/12/2024 22:15","BZN|NL","12924.21","13484.39"
"26/12/2024 22:15 - 26/12/2024 22:30","BZN|NL","12821.01","13340.84"
"26/12/2024 22:30 - 26/12/2024 22:45","BZN|NL","12659.78","13146.47"
"26/12/2024 22:45 - 26/12/2024 23:00","BZN|NL","12537.24","12994.15"
"26/12/2024 23:00 - 26/12/2024 23:15","BZN|NL","12398.46","12771.00"
"26/12/2024 23:15 - 26/12/2024 23:30","BZN|NL","12268.89","12641.95"
"26/12/2024 23:30 - 26/12/2024 23:45","BZN|NL","12081.75","12472.98"
"26/12/2024 23:45 - 27/12/2024 00:00","BZN|NL","11984.81","12336.17"
"27/12/2024 00:00 - 27/12/2024 00:15","BZN|NL","11856.06","12233.09"
"27/12/2024 00:15 - 27/12/2024 00:30","BZN|NL","11805.41","12237.36"
"27/12/2024 00:30 - 27/12/2024 00:45","BZN|NL","11691.00","12126.07"
"27/12/2024 00:45 - 27/12/2024 01:00","BZN|NL","11569.02","12044.27"
"27/12/2024 01:00 - 27/12/2024 01:15","BZN|NL","11494.19","11987.58"
"27/12/2024 01:15 - 27/12/2024 01:30","BZN|NL","11373.97","11958.51"
"27/12/2024 01:30 - 27/12/2024 01:45","BZN|NL","11280.64","11848.13"
"27/12/2024 01:45 - 27/12/2024 02:00","BZN|NL","11170.39","11783.19"
"27/12/2024 02:00 - 27/12/2024 02:15","BZN|NL","11144.81","11740.48"
"27/12/2024 02:15 - 27/12/2024 02:30","BZN|NL","11045.54","11720.24"
"27/12/2024 02:30 - 27/12/2024 02:45","BZN|NL","10969.06","11635.08"
"27/12/2024 02:45 - 27/12/2024 03:00","BZN|NL","10974.16","11598.41"
"27/12/2024 03:00 - 27/12/2024 03:15","BZN|NL","10932.32","11544.71"
"27/12/2024 03:15 - 27/12/2024 03:30","BZN|NL","10859.11","11527.32"
"27/12/2024 03:30 - 27/12/2024 03:45","BZN|NL","10863.74","11475.44"
"27/12/2024 03:45 - 27/12/2024 04:00","BZN|NL","10849.33","11431.81"
"27/12/2024 04:00 - 27/12/2024 04:15","BZN|NL","10837.83","11391.80"
"27/12/2024 04:15 - 27/12/2024 04:30","BZN|NL","10847.96","11477.41"
"27/12/2024 04:30 - 27/12/2024 04:45","BZN|NL","10874.87","11554.33"
"27/12/2024 04:45 - 27/12/2024 05:00","BZN|NL","10927.87","11598.29"
"27/12/2024 05:00 - 27/12/2024 05:15","BZN|NL","11103.60","11591.49"
"27/12/2024 05:15 - 27/12/2024 05:30","BZN|NL","11181.99","11746.90"
"27/12/2024 05:30 - 27/12/2024 05:45","BZN|NL","11313.36","11828.24"
"27/12/2024 05:45 - 27/12/2024 06:00","BZN|NL","11473.27","11992.78"
"27/12/2024 06:00 - 27/12/2024 06:15","BZN|NL","11881.54","12220.21"
"27/12/2024 06:15 - 27/12/2024 06:30","BZN|NL","12079.59","12617.94"
"27/12/2024 06:30 - 27/12/2024 06:45","BZN|NL","12264.84","12928.65"
"27/12/2024 06:45 - 27/12/2024 07:00","BZN|NL","12477.87","13252.67"
"27/12/2024 07:00 - 27/12/2024 07:15","BZN|NL","12877.99","13687.87"
"27/12/2024 07:15 - 27/12/2024 07:30","BZN|NL","13088.77","14134.42"
"27/12/2024 07:30 - 27/12/2024 07:45","BZN|NL","13306.94","14557.88"
"27/12/2024 07:45 - 27/12/2024 08:00","BZN|NL","13586.12","14886.11"
"27/12/2024 08:00 - 27/12/2024 08:15","BZN|NL","13978.29","15180.66"
"27/12/2024 08:15 - 27/12/2024 08:30","BZN|NL","14210.09","15554.37"
"27/12/2024 08:30 - 27/12/2024 08:45","BZN|NL","14473.64","15808.89"
"27/12/2024 08:45 - 27/12/2024 09:00","BZN|NL","14682.92","14769.32"
"27/12/2024 09:00 - 27/12/2024 09:15","BZN|NL","14925.82","16051.87"
"27/12/2024 09:15 - 27/12/2024 09:30","BZN|NL","15115.93","16011.66"
"27/12/2024 09:30 - 27/12/2024 09:45","BZN|NL","15240.07","15988.56"
"27/12/2024 09:45 - 27/12/2024 10:00","BZN|NL","15337.20","15924.99"
"27/12/2024 10:00 - 27/12/2024 10:15","BZN|NL","15387.76","15747.24"
"27/12/2024 10:15 - 27/12/2024 10:30","BZN|NL","15367.82","15569.44"
"27/12/2024 10:30 - 27/12/2024 10:45","BZN|NL","15419.48","15508.56"
"27/12/2024 10:45 - 27/12/2024 11:00","BZN|NL","15372.68","15428.36"
"27/12/2024 11:00 - 27/12/2024 11:15","BZN|NL","15291.81","15364.19"
"27/12/2024 11:15 - 27/12/2024 11:30","BZN|NL","15235.75","15261.84"
"27/12/2024 11:30 - 27/12/2024 11:45","BZN|NL","15184.01","15335.03"
"27/12/2024 11:45 - 27/12/2024 12:00","BZN|NL","15187.76","15399.56"
"27/12/2024 12:00 - 27/12/2024 12:15","BZN|NL","15164.40","15367.85"
"27/12/2024 12:15 - 27/12/2024 12:30","BZN|NL","15107.37","15325.49"
"27/12/2024 12:30 - 27/12/2024 12:45","BZN|NL","15061.40","15286.83"
"27/12/2024 12:45 - 27/12/2024 13:00","BZN|NL","15039.40","15231.88"
"27/12/2024 13:00 - 27/12/2024 13:15","BZN|NL","15106.94","15256.31"
"27/12/2024 13:15 - 27/12/2024 13:30","BZN|NL","15070.82","15410.11"
"27/12/2024 13:30 - 27/12/2024 13:45","BZN|NL","14970.37","15496.24"
"27/12/2024 13:45 - 27/12/2024 14:00","BZN|NL","14980.71","15478.60"
"27/12/2024 14:00 - 27/12/2024 14:15","BZN|NL","15026.51","15478.76"
"27/12/2024 14:15 - 27/12/2024 14:30","BZN|NL","15024.38","15634.76"
"27/12/2024 14:30 - 27/12/2024 14:45","BZN|NL","15065.74","15675.17"
"27/12/2024 14:45 - 27/12/2024 15:00","BZN|NL","15097.04","15747.72"
"27/12/2024 15:00 - 27/12/2024 15:15","BZN|NL","15244.70","15881.99"
"27/12/2024 15:15 - 27/12/2024 15:30","BZN|NL","15344.53","16084.84"
"27/12/2024 15:30 - 27/12/2024 15:45","BZN|NL","15446.95","16179.04"
"27/12/2024 15:45 - 27/12/2024 16:00","BZN|NL","15570.48","16182.01"
"27/12/2024 16:00 - 27/12/2024 16:15","BZN|NL","15800.12","16404.70"
"27/12/2024 16:15 - 27/12/2024 16:30","BZN|NL","15979.12","16457.97"
"27/12/2024 16:30 - 27/12/2024 16:45","BZN|NL","16262.36","16576.98"
"27/12/2024 16:45 - 27/12/2024 17:00","BZN|NL","16593.37","16706.22"
"27/12/2024 17:00 - 27/12/2024 17:15","BZN|NL","16751.41","16742.57"
"27/12/2024 17:15 - 27/12/2024 17:30","BZN|NL","16980.91","16703.28"
"27/12/2024 17:30 - 27/12/2024 17:45","BZN|NL","17076.50","16702.60"
"27/12/2024 17:45 - 27/12/2024 18:00","BZN|NL","17033.62","16631.19"
"27/12/2024 18:00 - 27/12/2024 18:15","BZN|NL","16784.74","16324.41"
"27/12/2024 18:15 - 27/12/2024 18:30","BZN|NL","16577.74","15934.27"
"27/12/2024 18:30 - 27/12/2024 18:45","BZN|NL","16355.67","15664.69"
"27/12/2024 18:45 - 27/12/2024 19:00","BZN|NL","16214.74","15473.18"
"27/12/2024 19:00 - 27/12/2024 19:15","BZN|NL","16040.02","15284.39"
"27/12/2024 19:15 - 27/12/2024 19:30","BZN|NL","15859.97","15085.75"
"27/12/2024 19:30 - 27/12/2024 19:45","BZN|NL","15672.47","14936.52"
"27/12/2024 19:45 - 27/12/2024 20:00","BZN|NL","15583.21","14849.52"
"27/12/2024 20:00 - 27/12/2024 20:15","BZN|NL","15359.99","14629.30"
"27/12/2024 20:15 - 27/12/2024 20:30","BZN|NL","15216.18","14465.61"
"27/12/2024 20:30 - 27/12/2024 20:45","BZN|NL","15006.43","14276.37"
"27/12/2024 20:45 - 27/12/2024 21:00","BZN|NL","14847.17","14136.75"
"27/12/2024 21:00 - 27/12/2024 21:15","BZN|NL","14645.24","14037.31"
"27/12/2024 21:15 - 27/12/2024 21:30","BZN|NL","14471.34","14012.84"
"27/12/2024 21:30 - 27/12/2024 21:45","BZN|NL","14303.13","13923.93"
"27/12/2024 21:45 - 27/12/2024 22:00","BZN|NL","14184.79","13737.32"
"27/12/2024 22:00 - 27/12/2024 22:15","BZN|NL","13864.20","13609.91"
"27/12/2024 22:15 - 27/12/2024 22:30","BZN|NL","13566.06","13403.37"
"27/12/2024 22:30 - 27/12/2024 22:45","BZN|NL","13398.26","13225.63"
"27/12/2024 22:45 - 27/12/2024 23:00","BZN|NL","13186.90","13005.60"
"27/12/2024 23:00 - 27/12/2024 23:15","BZN|NL","13060.90","12727.89"
"27/12/2024 23:15 - 27/12/2024 23:30","BZN|NL","12909.12","12516.83"
"27/12/2024 23:30 - 27/12/2024 23:45","BZN|NL","12732.09","12354.00"
"27/12/2024 23:45 - 28/12/2024 00:00","BZN|NL","12599.65","12250.17"
"28/12/2024 00:00 - 28/12/2024 00:15","BZN|NL","12457.05","12058.61"
"28/12/2024 00:15 - 28/12/2024 00:30","BZN|NL","12400.47","12079.12"
"28/12/2024 00:30 - 28/12/2024 00:45","BZN|NL","12234.14","12043.38"
"28/12/2024 00:45 - 28/12/2024 01:00","BZN|NL","12052.50","11969.63"
"28/12/2024 01:00 - 28/12/2024 01:15","BZN|NL","11995.12","11853.78"
"28/12/2024 01:15 - 28/12/2024 01:30","BZN|NL","11881.93","11755.54"
"28/12/2024 01:30 - 28/12/2024 01:45","BZN|NL","11779.70","11658.61"
"28/12/2024 01:45 - 28/12/2024 02:00","BZN|NL","11660.25","11552.98"
"28/12/2024 02:00 - 28/12/2024 02:15","BZN|NL","11589.17","11466.76"
"28/12/2024 02:15 - 28/12/2024 02:30","BZN|NL","11521.95","11416.05"
"28/12/2024 02:30 - 28/12/2024 02:45","BZN|NL","11510.66","11389.46"
"28/12/2024 02:45 - 28/12/2024 03:00","BZN|NL","11454.31","11365.10"
"28/12/2024 03:00 - 28/12/2024 03:15","BZN|NL","11386.20","11355.84"
"28/12/2024 03:15 - 28/12/2024 03:30","BZN|NL","11347.85","11429.86"
"28/12/2024 03:30 - 28/12/2024 03:45","BZN|NL","11347.19","11414.73"
"28/12/2024 03:45 - 28/12/2024 04:00","BZN|NL","11306.32","11359.25"
"28/12/2024 04:00 - 28/12/2024 04:15","BZN|NL","11359.64","11309.70"
"28/12/2024 04:15 - 28/12/2024 04:30","BZN|NL","11294.02","11333.66"
